District_name,Reg_users,Pincodes,Reg_users_pin,Quater,Year,State
satna,311884,482002,173274,3,2020,madhya-pradesh
satna,311884,452001,162767,3,2020,madhya-pradesh
satna,311884,455001,155823,3,2020,madhya-pradesh
satna,311884,452010,149318,3,2020,madhya-pradesh
satna,311884,462001,127166,3,2020,madhya-pradesh
satna,311884,457001,122974,3,2020,madhya-pradesh
satna,311884,482001,119294,3,2020,madhya-pradesh
satna,311884,480001,114237,3,2020,madhya-pradesh
satna,311884,485001,107317,3,2020,madhya-pradesh
satna,311884,452016,107084,3,2020,madhya-pradesh
satna,340632,482002,188460,4,2020,madhya-pradesh
satna,340632,452001,173333,4,2020,madhya-pradesh
satna,340632,455001,167885,4,2020,madhya-pradesh
satna,340632,452010,160146,4,2020,madhya-pradesh
satna,340632,462001,138574,4,2020,madhya-pradesh
satna,340632,457001,134427,4,2020,madhya-pradesh
satna,340632,482001,128730,4,2020,madhya-pradesh
satna,340632,480001,124525,4,2020,madhya-pradesh
satna,340632,474001,116379,4,2020,madhya-pradesh
satna,340632,452016,116281,4,2020,madhya-pradesh
satna,368299,482002,202915,1,2021,madhya-pradesh
satna,368299,452001,185582,1,2021,madhya-pradesh
satna,368299,455001,180488,1,2021,madhya-pradesh
satna,368299,452010,171754,1,2021,madhya-pradesh
satna,368299,462001,149137,1,2021,madhya-pradesh
satna,368299,457001,145248,1,2021,madhya-pradesh
satna,368299,482001,138100,1,2021,madhya-pradesh
satna,368299,480001,134163,1,2021,madhya-pradesh
satna,368299,474001,125599,1,2021,madhya-pradesh
satna,368299,485001,125104,1,2021,madhya-pradesh
satna,395440,482002,216522,2,2021,madhya-pradesh
satna,395440,452001,198059,2,2021,madhya-pradesh
satna,395440,455001,193208,2,2021,madhya-pradesh
satna,395440,452010,183345,2,2021,madhya-pradesh
satna,395440,462001,159236,2,2021,madhya-pradesh
satna,395440,457001,155865,2,2021,madhya-pradesh
satna,395440,482001,147363,2,2021,madhya-pradesh
satna,395440,480001,143414,2,2021,madhya-pradesh
satna,395440,474001,134469,2,2021,madhya-pradesh
satna,395440,485001,133879,2,2021,madhya-pradesh
satna,426929,482002,231582,3,2021,madhya-pradesh
satna,426929,452001,211664,3,2021,madhya-pradesh
satna,426929,455001,207599,3,2021,madhya-pradesh
satna,426929,452010,196173,3,2021,madhya-pradesh
satna,426929,462001,170393,3,2021,madhya-pradesh
satna,426929,457001,167859,3,2021,madhya-pradesh
satna,426929,482001,157536,3,2021,madhya-pradesh
satna,426929,480001,153878,3,2021,madhya-pradesh
satna,426929,474001,144518,3,2021,madhya-pradesh
satna,426929,485001,143700,3,2021,madhya-pradesh
satna,457858,482002,246911,4,2021,madhya-pradesh
satna,457858,452001,225433,4,2021,madhya-pradesh
satna,457858,455001,222066,4,2021,madhya-pradesh
satna,457858,452010,208931,4,2021,madhya-pradesh
satna,457858,462001,181784,4,2021,madhya-pradesh
satna,457858,457001,179603,4,2021,madhya-pradesh
satna,457858,482001,167796,4,2021,madhya-pradesh
satna,457858,480001,164329,4,2021,madhya-pradesh
satna,457858,474001,154609,4,2021,madhya-pradesh
satna,457858,485001,153628,4,2021,madhya-pradesh
satna,488378,482002,261115,1,2022,madhya-pradesh
satna,488378,452001,238296,1,2022,madhya-pradesh
satna,488378,455001,235768,1,2022,madhya-pradesh
satna,488378,452010,220888,1,2022,madhya-pradesh
satna,488378,462001,192336,1,2022,madhya-pradesh
satna,488378,457001,190837,1,2022,madhya-pradesh
satna,488378,482001,177586,1,2022,madhya-pradesh
satna,488378,480001,174161,1,2022,madhya-pradesh
satna,488378,474001,164039,1,2022,madhya-pradesh
satna,488378,485001,163020,1,2022,madhya-pradesh
satna,516107,482002,274815,2,2022,madhya-pradesh
satna,516107,452001,250461,2,2022,madhya-pradesh
satna,516107,455001,248656,2,2022,madhya-pradesh
satna,516107,452010,232223,2,2022,madhya-pradesh
satna,516107,462001,202395,2,2022,madhya-pradesh
satna,516107,457001,201497,2,2022,madhya-pradesh
satna,516107,482001,186815,2,2022,madhya-pradesh
satna,516107,480001,183624,2,2022,madhya-pradesh
satna,516107,474001,173002,2,2022,madhya-pradesh
satna,516107,485001,172044,2,2022,madhya-pradesh
satna,544011,482002,288913,3,2022,madhya-pradesh
satna,544011,452001,263235,3,2022,madhya-pradesh
satna,544011,455001,262081,3,2022,madhya-pradesh
satna,544011,452010,243950,3,2022,madhya-pradesh
satna,544011,462001,212978,3,2022,madhya-pradesh
satna,544011,457001,212433,3,2022,madhya-pradesh
satna,544011,482001,196282,3,2022,madhya-pradesh
satna,544011,480001,193259,3,2022,madhya-pradesh
satna,544011,474001,182361,3,2022,madhya-pradesh
satna,544011,485001,181296,3,2022,madhya-pradesh
satna,569320,482002,303133,4,2022,madhya-pradesh
satna,569320,452001,276072,4,2022,madhya-pradesh
satna,569320,455001,274876,4,2022,madhya-pradesh
satna,569320,452010,255626,4,2022,madhya-pradesh
satna,569320,462001,223606,4,2022,madhya-pradesh
satna,569320,457001,223077,4,2022,madhya-pradesh
satna,569320,482001,205810,4,2022,madhya-pradesh
satna,569320,480001,202602,4,2022,madhya-pradesh
satna,569320,474001,191690,4,2022,madhya-pradesh
satna,569320,485001,190477,4,2022,madhya-pradesh
raigad,173015,410501,55174,1,2018,maharashtra
raigad,173015,411057,54638,1,2018,maharashtra
raigad,173015,411033,53647,1,2018,maharashtra
raigad,173015,411014,52495,1,2018,maharashtra
raigad,173015,431003,49627,1,2018,maharashtra
raigad,173015,421302,48926,1,2018,maharashtra
raigad,173015,421201,46211,1,2018,maharashtra
raigad,173015,410206,44726,1,2018,maharashtra
raigad,173015,411041,41663,1,2018,maharashtra
raigad,173015,411046,41385,1,2018,maharashtra
palghar,239053,410501,72841,2,2018,maharashtra
palghar,239053,411057,69458,2,2018,maharashtra
palghar,239053,411033,68851,2,2018,maharashtra
palghar,239053,411014,68126,2,2018,maharashtra
palghar,239053,421302,68039,2,2018,maharashtra
palghar,239053,431003,64163,2,2018,maharashtra
palghar,239053,421201,62765,2,2018,maharashtra
palghar,239053,410206,61067,2,2018,maharashtra
palghar,239053,411046,54537,2,2018,maharashtra
palghar,239053,411041,53923,2,2018,maharashtra
palghar,312322,410501,91512,3,2018,maharashtra
palghar,312322,421302,88889,3,2018,maharashtra
palghar,312322,411057,84490,3,2018,maharashtra
palghar,312322,411014,84300,3,2018,maharashtra
palghar,312322,411033,82739,3,2018,maharashtra
palghar,312322,421201,80013,3,2018,maharashtra
palghar,312322,410206,77756,3,2018,maharashtra
palghar,312322,431003,76860,3,2018,maharashtra
palghar,312322,400072,67915,3,2018,maharashtra
palghar,312322,411046,67300,3,2018,maharashtra
palghar,414825,421302,130390,4,2018,maharashtra
palghar,414825,410501,113676,4,2018,maharashtra
palghar,414825,421201,106288,4,2018,maharashtra
palghar,414825,411014,106132,4,2018,maharashtra
palghar,414825,411057,103325,4,2018,maharashtra
palghar,414825,410206,102393,4,2018,maharashtra
palghar,414825,411033,102306,4,2018,maharashtra
palghar,414825,431003,93461,4,2018,maharashtra
palghar,414825,411028,88343,4,2018,maharashtra
palghar,414825,400072,87905,4,2018,maharashtra
raigad,509108,421302,164019,1,2019,maharashtra
raigad,509108,410501,137359,1,2019,maharashtra
raigad,509108,421201,133341,1,2019,maharashtra
raigad,509108,410206,129314,1,2019,maharashtra
raigad,509108,411014,126623,1,2019,maharashtra
raigad,509108,411033,123678,1,2019,maharashtra
raigad,509108,411057,120482,1,2019,maharashtra
raigad,509108,431003,110778,1,2019,maharashtra
raigad,509108,400072,105695,1,2019,maharashtra
raigad,509108,411028,105603,1,2019,maharashtra
raigad,594675,421302,190214,2,2019,maharashtra
raigad,594675,410501,156028,2,2019,maharashtra
raigad,594675,421201,153146,2,2019,maharashtra
raigad,594675,410206,151268,2,2019,maharashtra
raigad,594675,411014,143887,2,2019,maharashtra
raigad,594675,411033,141507,2,2019,maharashtra
raigad,594675,411057,134886,2,2019,maharashtra
raigad,594675,431003,124330,2,2019,maharashtra
raigad,594675,411046,122222,2,2019,maharashtra
raigad,594675,411028,120199,2,2019,maharashtra
raigad,679155,421302,217009,3,2019,maharashtra
raigad,679155,410501,175465,3,2019,maharashtra
raigad,679155,410206,172371,3,2019,maharashtra
raigad,679155,421201,171833,3,2019,maharashtra
raigad,679155,411014,160987,3,2019,maharashtra
raigad,679155,411033,159530,3,2019,maharashtra
raigad,679155,411057,149071,3,2019,maharashtra
raigad,679155,411046,140288,3,2019,maharashtra
raigad,679155,431003,139768,3,2019,maharashtra
raigad,679155,411028,134946,3,2019,maharashtra
raigad,754910,421302,243170,4,2019,maharashtra
raigad,754910,410501,194467,4,2019,maharashtra
raigad,754910,410206,190844,4,2019,maharashtra
raigad,754910,421201,186756,4,2019,maharashtra
raigad,754910,411014,174293,4,2019,maharashtra
raigad,754910,411033,173559,4,2019,maharashtra
raigad,754910,411057,159468,4,2019,maharashtra
raigad,754910,411046,154739,4,2019,maharashtra
raigad,754910,431003,154167,4,2019,maharashtra
raigad,754910,411028,146715,4,2019,maharashtra
raigad,830643,421302,270275,1,2020,maharashtra
raigad,830643,410501,212525,1,2020,maharashtra
raigad,830643,410206,208988,1,2020,maharashtra
raigad,830643,421201,201500,1,2020,maharashtra
raigad,830643,411014,186363,1,2020,maharashtra
raigad,830643,411033,186165,1,2020,maharashtra
raigad,830643,411046,168527,1,2020,maharashtra
raigad,830643,411057,168309,1,2020,maharashtra
raigad,830643,431003,166778,1,2020,maharashtra
raigad,830643,411028,157439,1,2020,maharashtra
solapur,918756,421302,298762,2,2020,maharashtra
solapur,918756,410206,228984,2,2020,maharashtra
solapur,918756,410501,227567,2,2020,maharashtra
solapur,918756,421201,219871,2,2020,maharashtra
solapur,918756,411033,196984,2,2020,maharashtra
solapur,918756,411014,195723,2,2020,maharashtra
solapur,918756,411046,180438,2,2020,maharashtra
solapur,918756,431003,179082,2,2020,maharashtra
solapur,918756,411057,174526,2,2020,maharashtra
solapur,918756,421301,171283,2,2020,maharashtra
solapur,1012518,421302,328833,3,2020,maharashtra
solapur,1012518,410206,249631,3,2020,maharashtra
solapur,1012518,410501,246816,3,2020,maharashtra
solapur,1012518,421201,237605,3,2020,maharashtra
solapur,1012518,411033,210139,3,2020,maharashtra
solapur,1012518,411014,207577,3,2020,maharashtra
solapur,1012518,411046,194368,3,2020,maharashtra
solapur,1012518,431003,192623,3,2020,maharashtra
solapur,1012518,421301,186022,3,2020,maharashtra
solapur,1012518,411057,183054,3,2020,maharashtra
solapur,1113260,421302,365506,4,2020,maharashtra
solapur,1113260,410206,275019,4,2020,maharashtra
solapur,1113260,410501,272167,4,2020,maharashtra
solapur,1113260,421201,259489,4,2020,maharashtra
solapur,1113260,411033,226460,4,2020,maharashtra
solapur,1113260,411014,223378,4,2020,maharashtra
solapur,1113260,411046,211381,4,2020,maharashtra
solapur,1113260,431003,207632,4,2020,maharashtra
solapur,1113260,421301,203721,4,2020,maharashtra
solapur,1113260,400612,198677,4,2020,maharashtra
solapur,1199130,421302,396179,1,2021,maharashtra
solapur,1199130,410206,296340,1,2021,maharashtra
solapur,1199130,410501,294563,1,2021,maharashtra
solapur,1199130,421201,278568,1,2021,maharashtra
solapur,1199130,411033,242613,1,2021,maharashtra
solapur,1199130,411014,239079,1,2021,maharashtra
solapur,1199130,411046,227047,1,2021,maharashtra
solapur,1199130,431003,222366,1,2021,maharashtra
solapur,1199130,421301,219310,1,2021,maharashtra
solapur,1199130,400612,215326,1,2021,maharashtra
solapur,1283601,421302,424376,2,2021,maharashtra
solapur,1283601,410206,316643,2,2021,maharashtra
solapur,1283601,410501,314922,2,2021,maharashtra
solapur,1283601,421201,297460,2,2021,maharashtra
solapur,1283601,411033,258524,2,2021,maharashtra
solapur,1283601,411014,254412,2,2021,maharashtra
solapur,1283601,411046,241933,2,2021,maharashtra
solapur,1283601,431003,236990,2,2021,maharashtra
solapur,1283601,421301,234225,2,2021,maharashtra
solapur,1283601,400612,230486,2,2021,maharashtra
solapur,1380100,421302,456284,3,2021,maharashtra
solapur,1380100,410206,339230,3,2021,maharashtra
solapur,1380100,410501,338109,3,2021,maharashtra
solapur,1380100,421201,318461,3,2021,maharashtra
solapur,1380100,411033,276031,3,2021,maharashtra
solapur,1380100,411014,271372,3,2021,maharashtra
solapur,1380100,411046,258494,3,2021,maharashtra
solapur,1380100,431003,253190,3,2021,maharashtra
solapur,1380100,421301,250903,3,2021,maharashtra
solapur,1380100,400612,247336,3,2021,maharashtra
solapur,1475291,421302,488443,4,2021,maharashtra
solapur,1475291,410501,361651,4,2021,maharashtra
solapur,1475291,410206,361639,4,2021,maharashtra
solapur,1475291,421201,339622,4,2021,maharashtra
solapur,1475291,411033,293493,4,2021,maharashtra
solapur,1475291,411014,288386,4,2021,maharashtra
solapur,1475291,411046,275050,4,2021,maharashtra
solapur,1475291,431003,269570,4,2021,maharashtra
solapur,1475291,421301,267613,4,2021,maharashtra
solapur,1475291,400612,264454,4,2021,maharashtra
solapur,1565902,421302,518716,1,2022,maharashtra
solapur,1565902,410501,383878,1,2022,maharashtra
solapur,1565902,410206,382909,1,2022,maharashtra
solapur,1565902,421201,359195,1,2022,maharashtra
solapur,1565902,411033,309834,1,2022,maharashtra
solapur,1565902,411014,304204,1,2022,maharashtra
solapur,1565902,411046,290395,1,2022,maharashtra
solapur,1565902,431003,285232,1,2022,maharashtra
solapur,1565902,421301,283274,1,2022,maharashtra
solapur,1565902,400612,280349,1,2022,maharashtra
solapur,1649511,421302,547501,2,2022,maharashtra
solapur,1649511,410501,405030,2,2022,maharashtra
solapur,1649511,410206,402926,2,2022,maharashtra
solapur,1649511,421201,377989,2,2022,maharashtra
solapur,1649511,411033,325347,2,2022,maharashtra
solapur,1649511,411014,319102,2,2022,maharashtra
solapur,1649511,411046,304859,2,2022,maharashtra
solapur,1649511,431003,299893,2,2022,maharashtra
solapur,1649511,421301,298201,2,2022,maharashtra
solapur,1649511,400612,295518,2,2022,maharashtra
solapur,1733556,421302,577754,3,2022,maharashtra
solapur,1733556,410501,426978,3,2022,maharashtra
solapur,1733556,410206,423682,3,2022,maharashtra
solapur,1733556,421201,397304,3,2022,maharashtra
solapur,1733556,411033,341226,3,2022,maharashtra
solapur,1733556,411014,334370,3,2022,maharashtra
solapur,1733556,411046,319916,3,2022,maharashtra
solapur,1733556,431003,315106,3,2022,maharashtra
solapur,1733556,421301,313660,3,2022,maharashtra
solapur,1733556,400612,311391,3,2022,maharashtra
solapur,1811044,421302,608005,4,2022,maharashtra
solapur,1811044,410501,448917,4,2022,maharashtra
solapur,1811044,410206,443926,4,2022,maharashtra
solapur,1811044,421201,416996,4,2022,maharashtra
solapur,1811044,411033,357121,4,2022,maharashtra
solapur,1811044,411014,349702,4,2022,maharashtra
solapur,1811044,411046,335006,4,2022,maharashtra
solapur,1811044,431003,330549,4,2022,maharashtra
solapur,1811044,421301,329184,4,2022,maharashtra
solapur,1811044,400612,327401,4,2022,maharashtra
jiribam,460,795004,5825,1,2018,manipur
jiribam,460,795001,2063,1,2018,manipur
jiribam,460,795138,1608,1,2018,manipur
jiribam,460,795008,1230,1,2018,manipur
jiribam,460,795133,1211,1,2018,manipur
jiribam,460,795002,1189,1,2018,manipur
jiribam,460,795130,1034,1,2018,manipur
jiribam,460,795149,1034,1,2018,manipur
jiribam,460,795009,970,1,2018,manipur
jiribam,460,795010,948,1,2018,manipur
jiribam,732,795004,8370,2,2018,manipur
jiribam,732,795001,3001,2,2018,manipur
jiribam,732,795138,2602,2,2018,manipur
jiribam,732,795133,1893,2,2018,manipur
jiribam,732,795130,1795,2,2018,manipur
jiribam,732,795149,1775,2,2018,manipur
jiribam,732,795008,1773,2,2018,manipur
jiribam,732,795002,1728,2,2018,manipur
jiribam,732,795148,1539,2,2018,manipur
jiribam,732,795103,1516,2,2018,manipur
jiribam,1086,795004,10911,3,2018,manipur
jiribam,1086,795001,4101,3,2018,manipur
jiribam,1086,795138,3219,3,2018,manipur
jiribam,1086,795133,2534,3,2018,manipur
jiribam,1086,795002,2316,3,2018,manipur
jiribam,1086,795008,2279,3,2018,manipur
jiribam,1086,795103,2219,3,2018,manipur
jiribam,1086,795130,2128,3,2018,manipur
jiribam,1086,795149,2114,3,2018,manipur
jiribam,1086,795148,2056,3,2018,manipur
jiribam,1393,795004,14342,4,2018,manipur
jiribam,1393,795001,5526,4,2018,manipur
jiribam,1393,795138,4221,4,2018,manipur
jiribam,1393,795133,3508,4,2018,manipur
jiribam,1393,795002,3077,4,2018,manipur
jiribam,1393,795103,2985,4,2018,manipur
jiribam,1393,795008,2877,4,2018,manipur
jiribam,1393,795148,2734,4,2018,manipur
jiribam,1393,795149,2679,4,2018,manipur
jiribam,1393,795010,2549,4,2018,manipur
jiribam,1759,795004,16916,1,2019,manipur
jiribam,1759,795001,6562,1,2019,manipur
jiribam,1759,795138,4947,1,2019,manipur
jiribam,1759,795133,4247,1,2019,manipur
jiribam,1759,795002,3738,1,2019,manipur
jiribam,1759,795103,3612,1,2019,manipur
jiribam,1759,795008,3437,1,2019,manipur
jiribam,1759,795148,3259,1,2019,manipur
jiribam,1759,795149,3182,1,2019,manipur
jiribam,1759,795010,3025,1,2019,manipur
chandel,2175,795004,19706,2,2019,manipur
chandel,2175,795001,7662,2,2019,manipur
chandel,2175,795138,5616,2,2019,manipur
chandel,2175,795133,4966,2,2019,manipur
chandel,2175,795002,4424,2,2019,manipur
chandel,2175,795103,4265,2,2019,manipur
chandel,2175,795008,3990,2,2019,manipur
chandel,2175,795148,3777,2,2019,manipur
chandel,2175,795149,3589,2,2019,manipur
chandel,2175,795010,3558,2,2019,manipur
chandel,2581,795004,22710,3,2019,manipur
chandel,2581,795001,8963,3,2019,manipur
chandel,2581,795138,6388,3,2019,manipur
chandel,2581,795133,5752,3,2019,manipur
chandel,2581,795002,5070,3,2019,manipur
chandel,2581,795103,5001,3,2019,manipur
chandel,2581,795008,4684,3,2019,manipur
chandel,2581,795148,4254,3,2019,manipur
chandel,2581,795010,4102,3,2019,manipur
chandel,2581,795149,3974,3,2019,manipur
chandel,3029,795004,25471,4,2019,manipur
chandel,3029,795001,10002,4,2019,manipur
chandel,3029,795138,7206,4,2019,manipur
chandel,3029,795133,6672,4,2019,manipur
chandel,3029,795103,5745,4,2019,manipur
chandel,3029,795002,5696,4,2019,manipur
chandel,3029,795008,5365,4,2019,manipur
chandel,3029,795148,4925,4,2019,manipur
chandel,3029,795010,4709,4,2019,manipur
chandel,3029,795149,4512,4,2019,manipur
chandel,3471,795004,28400,1,2020,manipur
chandel,3471,795001,11267,1,2020,manipur
chandel,3471,795138,8206,1,2020,manipur
chandel,3471,795133,7649,1,2020,manipur
chandel,3471,795103,6635,1,2020,manipur
chandel,3471,795002,6376,1,2020,manipur
chandel,3471,795008,6066,1,2020,manipur
chandel,3471,795148,5614,1,2020,manipur
chandel,3471,795010,5397,1,2020,manipur
chandel,3471,795149,5197,1,2020,manipur
chandel,4278,795004,32442,2,2020,manipur
chandel,4278,795001,13115,2,2020,manipur
chandel,4278,795138,10076,2,2020,manipur
chandel,4278,795133,9675,2,2020,manipur
chandel,4278,795103,8426,2,2020,manipur
chandel,4278,795002,7522,2,2020,manipur
chandel,4278,795008,7283,2,2020,manipur
chandel,4278,795148,6862,2,2020,manipur
chandel,4278,795149,6744,2,2020,manipur
chandel,4278,795010,6572,2,2020,manipur
chandel,5252,795004,37728,3,2020,manipur
chandel,5252,795001,15470,3,2020,manipur
chandel,5252,795138,12056,3,2020,manipur
chandel,5252,795133,11530,3,2020,manipur
chandel,5252,795103,10017,3,2020,manipur
chandel,5252,795002,8812,3,2020,manipur
chandel,5252,795008,8766,3,2020,manipur
chandel,5252,795148,8207,3,2020,manipur
chandel,5252,795149,8206,3,2020,manipur
chandel,5252,795010,8105,3,2020,manipur
chandel,5987,795004,41917,4,2020,manipur
chandel,5987,795001,17273,4,2020,manipur
chandel,5987,795138,13264,4,2020,manipur
chandel,5987,795133,12893,4,2020,manipur
chandel,5987,795103,11106,4,2020,manipur
chandel,5987,795008,9845,4,2020,manipur
chandel,5987,795002,9803,4,2020,manipur
chandel,5987,795148,9237,4,2020,manipur
chandel,5987,795149,9058,4,2020,manipur
chandel,5987,795010,9055,4,2020,manipur
chandel,6467,795004,45367,1,2021,manipur
chandel,6467,795001,18706,1,2021,manipur
chandel,6467,795138,14339,1,2021,manipur
chandel,6467,795133,13896,1,2021,manipur
